,doc_name,download_link,filing_date,folder_link,folder_name,submitter_category,submitter_name
1239,C07166-1 Letter to CER - Gov t of SK IR No. 1 to Enbridge - A7G9G8,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3946861,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3946860,C07166 Government of Saskatchewan - Gov't of Sask IR No. 1 to Enbridge,C - Intervenors,Government of Saskatchewan
1240,C07166-2 Gov t of Sask IR No. 1 to Enbridge - A7G9G9,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3946862,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3946860,C07166 Government of Saskatchewan - Gov't of Sask IR No. 1 to Enbridge,C - Intervenors,Government of Saskatchewan
1242,C08449-1 Government of Saskatchewan - Information Request #2 to Enbridge - A7I6R9,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3966736,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3966177,C08449 Government of Saskatchewan - Information Request #2 to Enbridge,C - Intervenors,Government of Saskatchewan
1244,C10235-1 Letter to CER re Evidence of the Government of Saskatchewan - A7L5E4,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4028069,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4028068,C10235 Government of Saskatchewan - Written Evidence of the Government of Saskatchewan,C - Intervenors,Government of Saskatchewan
1245,C10235-2 GoS Written Evidence - Mainline CER Hearing - A7L5E5,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4028257,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4028068,C10235 Government of Saskatchewan - Written Evidence of the Government of Saskatchewan,C - Intervenors,Government of Saskatchewan
1247,C11754-1 Mar 2 2021 LT CER from GOS - A7R6F1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4050062,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4049936,C11754 Government of Saskatchewan - Responses to Information Requests No. 1,C - Intervenors,Government of Saskatchewan
1248,C11754-2 GoS IR Round 1 Response to CER - A7R6F2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4049605,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4049936,C11754 Government of Saskatchewan - Responses to Information Requests No. 1,C - Intervenors,Government of Saskatchewan
1249,C11754-3 GoS IR Round 1 Response to Enbridge - A7R6F3,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4049606,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4049936,C11754 Government of Saskatchewan - Responses to Information Requests No. 1,C - Intervenors,Government of Saskatchewan
1251,C11868-1 GoS Response to Procedural Update No. 1 - A7R7Z6,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4082306,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4082399,C11868 Government of Saskatchewan - Response to Procedural Update No. 1,C - Intervenors,Government of Saskatchewan
1253,C12547-1 GoS Letter re PU No 2 - A7S8K3,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4088107,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4088290,C12547 Government of Saskatchewan - Response to Procedural Update No. 2,C - Intervenors,Government of Saskatchewan
1254,C12547-2 GoS Witness CVs - CER Mainline Oral Hearing - A7S8K4,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4088675,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4088290,C12547 Government of Saskatchewan - Response to Procedural Update No. 2,C - Intervenors,Government of Saskatchewan
1256,C13222-1 Letter to CER re GOS Aids to Cross_Enbridge Panel 1 - A7T8K0,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4098230,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4098229,C13222 Government of Saskatchewan - Aids to Cross for Enbridge Panel 1,C - Intervenors,Government of Saskatchewan
1257,"C13222-2 1. CAPP Report – 2019 Crude Oil Forecast, Markets and Transportation – Crude refining capacities as  - A7T8K1",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4098684,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4098229,C13222 Government of Saskatchewan - Aids to Cross for Enbridge Panel 1,C - Intervenors,Government of Saskatchewan
1258,C13222-3 2. C01489-1_Husky_Oil_Operations_Limited_-_Ltr_to_CER_re_Enbridge_Mainline_Open_Season_-_A6X5R3 - A7T8K2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4098685,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4098229,C13222 Government of Saskatchewan - Aids to Cross for Enbridge Panel 1,C - Intervenors,Government of Saskatchewan
1259,C13222-4 3. Enbridge Line 5 - An Interim Report - A7T8K3,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4097671,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4098229,C13222 Government of Saskatchewan - Aids to Cross for Enbridge Panel 1,C - Intervenors,Government of Saskatchewan
1260,C13222-5 4. Special Committee on the Economic Relationship between Canada and the United States (2021-03-16) - A7T8K4,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4098686,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4098229,C13222 Government of Saskatchewan - Aids to Cross for Enbridge Panel 1,C - Intervenors,Government of Saskatchewan
1261,C13222-6 5. Government of Alberta - Oil production limit - A7T8K5,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4097898,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4098229,C13222 Government of Saskatchewan - Aids to Cross for Enbridge Panel 1,C - Intervenors,Government of Saskatchewan
1262,C13222-7 6. Premier acts to protect value of Alberta’s resources _ alberta - A7T8K6,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4097899,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4098229,C13222 Government of Saskatchewan - Aids to Cross for Enbridge Panel 1,C - Intervenors,Government of Saskatchewan
1263,C13222-8 7. Vermilion Energy Inc. Announces CEO Dep.. - A7T8K7,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4098687,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4098229,C13222 Government of Saskatchewan - Aids to Cross for Enbridge Panel 1,C - Intervenors,Government of Saskatchewan
1264,C13222-9 8.  Vermilion Energy Production Information - A7T8K8,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4098688,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4098229,C13222 Government of Saskatchewan - Aids to Cross for Enbridge Panel 1,C - Intervenors,Government of Saskatchewan
1268,C13624-1 Government of Saskatchewan Contacts for Service - A7U4R7,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4101775,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4101774,C13624 Government of Saskatchewan - Contacts for Service,C - Intervenors,Government of Saskatchewan
1270,C13749-1 Letter to CER re GoS Opening Statement - A7U6W7,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4101852,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4101851,C13749 Government of Saskatchewan - Opening Statement,C - Intervenors,Government of Saskatchewan
1271,C13749-2 Opening Statement - Government of Saskatchewan - A7U6W8,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4101853,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4101851,C13749 Government of Saskatchewan - Opening Statement,C - Intervenors,Government of Saskatchewan
1273,C13798-1 Letter to CER re Government of Saskatchewan - Intention to Participate in Oral Argument - A7U7J6,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4102614,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4102613,C13798 Government of Saskatchewan - Letter to CER re Government of Saskatchewan – Intention to Participate in Oral Argument,C - Intervenors,Government of Saskatchewan
1277,C13939-1 Letter to CER re GoS Written Final Argument - A7U9U5,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4104416,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4104337,C13939 Government of Saskatchewan - Letter to CER re GoS Written Final Argument,C - Intervenors,Government of Saskatchewan
1278,C13939-2 Written Final Argument of the Government of Saskatchewan - A7U9U6,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4104499,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4104337,C13939 Government of Saskatchewan - Letter to CER re GoS Written Final Argument,C - Intervenors,Government of Saskatchewan
1280,C05236-1 Application To Participate - A7E2E5,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3912252,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3912251,C05236 HollyFrontier Refining & Marketing LLC - Application To Participate,C - Intervenors,HollyFrontier Refining & Marketing LLC
1281,"C04421-1 Letter to CER re Enbridge Application, January 30, 2020 - A7D0D9",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3900064,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3900063,C04421 Lawson Lundell LLP - Submissions of Husky Energy Inc.,C - Intervenors,Husky Energy
1283,C05309-1 Application To Participate - A7E2X8,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3912733,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3912732,C05309 Husky Energy - Application To Participate,C - Intervenors,Husky Energy
1284,C05274-1 Application To Participate - A7E2R2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3912179,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3912540,C05274 Imperial Oil Limited - Application To Participate,C - Intervenors,Imperial Oil Limited
1285,C05858-1 Imperial Comments on Proposed Postponement of Canadian Mainline Contracting Application Hearing Process - A7F0H5,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3921477,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3920929,C05858 Imperial Oil Limited - Imperial Comments on Proposed Postponement of Canadian Mainline Contracting Application Hearing Process,C - Intervenors,Imperial Oil Limited
1287,C08510-1 Letter to CER re Imperial Oil Limited Comments on CNRL Motion - A7I7I0,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3966917,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3966769,C08510 Imperial Oil Limited - Letter to CER re Imperial Oil Limited Comments on CNRL Motion,C - Intervenors,Imperial Oil Limited
1289,C10233-1 LT CER re Imperial Oil Limited Written Evidence - A7L5D8,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4028063,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4027784,C10233 Imperial Oil Limited - Written Evidence,C - Intervenors,Imperial Oil Limited
1290,C10233-2 Imperial Oil Limited - Written Evidence - A7L5D9,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4028064,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4027784,C10233 Imperial Oil Limited - Written Evidence,C - Intervenors,Imperial Oil Limited
1292,C11761-1 Letter to CER re Imperial Response to CER Information Request No. 1 - A7R6H5,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4050064,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4050255,C11761 Imperial Oil Limited - Imperial Oil Limited Response to CER Information Request No. `1,C - Intervenors,Imperial Oil Limited
1293,C11761-2 Imperial Oil Limited Response to CER Information Request No. 1 - A7R6H6,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4049609,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4050255,C11761 Imperial Oil Limited - Imperial Oil Limited Response to CER Information Request No. `1,C - Intervenors,Imperial Oil Limited
1295,C11763-1 Letter to CER re Imperial Response to Valero Information Request - A7R6I1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4049848,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4050162,C11763 Imperial Oil Limited - Imperial Oil Limited Response to Valero Energy Inc. Information Request,C - Intervenors,Imperial Oil Limited
1296,C11763-2 Imperial Oil Limited Response to Valero Information Request - A7R6I2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4049849,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4050162,C11763 Imperial Oil Limited - Imperial Oil Limited Response to Valero Energy Inc. Information Request,C - Intervenors,Imperial Oil Limited
1298,C11869-1 Letter to CER re Imperials Response to Procedural Update No. 1 - Oral Hearing Preliminary Information - A7R7Z8,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4051013,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4081033,C11869 Imperial Oil Limited - Letter to CER re Imperials Response to Procedural Update No. 1 - Oral Hearing Preliminary Information,C - Intervenors,Imperial Oil Limited
1300,C12550-1 Letter to CER re Procedural Update No. 2 - Further Oral Hearing Information - A7S8L0,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4088208,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4088679,C12550 Imperial Oil Limited - Letter to CER re Procedural Update No. 2 - Further Oral Hearing Information,C - Intervenors,Imperial Oil Limited
1301,C12550-2 Direct Evidence - Jon Wetmore - A7S8L1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4088209,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4088679,C12550 Imperial Oil Limited - Letter to CER re Procedural Update No. 2 - Further Oral Hearing Information,C - Intervenors,Imperial Oil Limited
1302,C12550-3 Direct Evidence - Paula O Shaughnessy - A7S8L2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4088210,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4088679,C12550 Imperial Oil Limited - Letter to CER re Procedural Update No. 2 - Further Oral Hearing Information,C - Intervenors,Imperial Oil Limited
1303,C12550-4 Direct Evidence - David Hirak - A7S8L3,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4088211,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4088679,C12550 Imperial Oil Limited - Letter to CER re Procedural Update No. 2 - Further Oral Hearing Information,C - Intervenors,Imperial Oil Limited
1304,C12550-5 Direct Evidence - Jim Falder - A7S8L4,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4088212,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4088679,C12550 Imperial Oil Limited - Letter to CER re Procedural Update No. 2 - Further Oral Hearing Information,C - Intervenors,Imperial Oil Limited
1306,C13109-1 Letter to CER re Imperial Withdrawal of Cross-Examination of ConocoPhillips - A7T6L2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4094482,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4094481,C13109 Imperial Oil Limited - Letter to CER re Imperial Withdrawal of Cross-Examination of ConocoPhillips,C - Intervenors,Imperial Oil Limited
1308,C13351-1 Letter to CER re Revised Cross Examination Estimates - A7U0K4,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099783,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4099782,C13351 Imperial Oil Limited - Letter to CER re Revised Cross-Examination Estimates,C - Intervenors,Imperial Oil Limited
1312,C13796-1 Letter to CER re Imperial Participation in Oral Argument - A7U7J1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4103969,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4103968,C13796 Imperial Oil Limited - Letter to CER re Imperial Participation in Oral Argument,C - Intervenors,Imperial Oil Limited
1314,C13946-1 Letter to CER re Imperial Written Argument - A7U9W6,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4104508,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4104228,C13946 Imperial Oil Limited - Written Argument of Imperial Oil Limited,C - Intervenors,Imperial Oil Limited
1315,C13946-2 Imperial Oil Limited - Written Argument - A7U9W7,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4104509,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4104228,C13946 Imperial Oil Limited - Written Argument of Imperial Oil Limited,C - Intervenors,Imperial Oil Limited
1319,C04408-1 IPL Ltr of Comment  - A7C9Z7,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3900056,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3900055,C04408 Inter Pipeline Ltd. - Comments on Application Process,C - Intervenors,Inter Pipeline Ltd.
1321,C05320-1 Application To Participate - A7E3A1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3912393,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3912392,C05320 Inter Pipeline Ltd - Application To Participate,C - Intervenors,Inter Pipeline Ltd.
1322,C07172-1 IPL Information Request No. 1 to Enbridge - A7G9I4,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3946176,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3946175,C07172 Inter Pipeline Ltd. - Information Request No. 1 to Enbridge,C - Intervenors,Inter Pipeline Ltd.
1323,C07172-2 IRs to Enbridge - A7G9I5,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3946866,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3946175,C07172 Inter Pipeline Ltd. - Information Request No. 1 to Enbridge,C - Intervenors,Inter Pipeline Ltd.
1325,C08452-1 IPL Information Request No. 2 to Enbridge - A7I6S7,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3966287,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3966286,C08452 Inter Pipeline Ltd. - Information Request No. 2 to Enbridge,C - Intervenors,Inter Pipeline Ltd.
1326,C08452-2 IR No. 2 to Enbridge - A7I6S8,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3966288,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3966286,C08452 Inter Pipeline Ltd. - Information Request No. 2 to Enbridge,C - Intervenors,Inter Pipeline Ltd.
1328,C10234-1 Letter to CER re IPL Written Evidence - A7L5E1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4028066,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4028256,C10234 Inter Pipeline Ltd. - Written Evidence,C - Intervenors,Inter Pipeline Ltd.
1329,C10234-2 Written Evidence of Inter Pipeline Ltd - A7L5E2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4028067,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4028256,C10234 Inter Pipeline Ltd. - Written Evidence,C - Intervenors,Inter Pipeline Ltd.
1331,C11758-1 Letter re IPL Responses to IRs - A7R6G5,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4050386,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4049945,C11758 Inter Pipeline Ltd. - Responses to Information Requests No. 1,C - Intervenors,Inter Pipeline Ltd.
1332,C11758-2 IPL Response to CER IR No. 1 - A7R6G6,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4050387,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4049945,C11758 Inter Pipeline Ltd. - Responses to Information Requests No. 1,C - Intervenors,Inter Pipeline Ltd.
1333,C11758-3 IPL Response to Enbridge IR No. 1 - A7R6G7,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4050388,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4049945,C11758 Inter Pipeline Ltd. - Responses to Information Requests No. 1,C - Intervenors,Inter Pipeline Ltd.
1335,C11872-1 IPL Response to Procedural Update No. 1 - A7R8A6,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4082203,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4082202,C11872 Inter Pipeline Ltd. - Response to Procedural Update No. 1,C - Intervenors,Inter Pipeline Ltd.
1337,C12557-1 Letter re Updated Cross-examination Estimate - A7S8Q9,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4088216,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4088112,C12557 Inter Pipeline Ltd. - Response to Procedural Update No. 2,C - Intervenors,Inter Pipeline Ltd.
1339,C12973-1 Inter Pipeline Ltd. - Request to Change Schedule for Cross-Examination - A7T4R0,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4094249,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4094397,C12973 Inter Pipeline Ltd. - Request to Change Schedule for Cross-Examination,C - Intervenors,Inter Pipeline Ltd.
1341,C13225-1 Letter to CER re IPL Aid to Cross - A7T8L6,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4097996,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4098752,C13225 Inter Pipeline Ltd. - Aid to Cross,C - Intervenors,Inter Pipeline Ltd.
1342,C13225-2 Tank_Utilization - A7T8L7,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4097997,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4098752,C13225 Inter Pipeline Ltd. - Aid to Cross,C - Intervenors,Inter Pipeline Ltd.
1347,C13493-1 Inter Pipeline Ltd. Request to Change Schedule for Cross Examination #2 - A7U2I3,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4101345,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4101160,C13493 Inter Pipeline Ltd. - Request to Change Schedule for Cross Examination and Witness CVs,C - Intervenors,Inter Pipeline Ltd.
1348,C13493-2 M. Dawson CV - A7U2I4,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4101346,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4101160,C13493 Inter Pipeline Ltd. - Request to Change Schedule for Cross Examination and Witness CVs,C - Intervenors,Inter Pipeline Ltd.
1349,C13493-3 T. Gardner CV - A7U2I5,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4101265,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4101160,C13493 Inter Pipeline Ltd. - Request to Change Schedule for Cross Examination and Witness CVs,C - Intervenors,Inter Pipeline Ltd.
1351,C13727-1 Letter to CER re IPL Opening Statement - A7U6Q0,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4102594,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4102593,C13727 Inter Pipeline Ltd. - Opening Statement,C - Intervenors,Inter Pipeline Ltd.
1352,C13727-2 IPL Opening Statement - A7U6Q1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4102071,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4102593,C13727 Inter Pipeline Ltd. - Opening Statement,C - Intervenors,Inter Pipeline Ltd.
1354,C13793-1 Letter to CER re IPL Intention to Participate in Oral Argument - A7U7I5,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4103966,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4103881,C13793 Inter Pipeline Ltd. - Intention to Participate in Oral Argument,C - Intervenors,Inter Pipeline Ltd.
1358,C13942-1 Letter to CER re IPL Written Final Argument - A7U9V4,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4104225,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4104857,C13942 Inter Pipeline Ltd.  - Written Final Argument,C - Intervenors,Inter Pipeline Ltd.
1359,C13942-2 IPL Written Final Argument - A7U9V5,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4104629,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4104857,C13942 Inter Pipeline Ltd.  - Written Final Argument,C - Intervenors,Inter Pipeline Ltd.
1361,C05189-1 Application To Participate - A7E1S3,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3912235,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3912234,C05189 Japan Canada Oil Sands Limited - Application To Participate,C - Intervenors,Japan Canada Oil Sands Limited
1362,C04409-1 Canada Energy Regulator - A7C9Z9,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3900058,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3902084,C04409 Lyondellbasell - Lyondellbasell Comments on Enbridge Pipeline  Contracting,C - Intervenors,Lyondellbasell
1364,C05305-1 Application To Participate - A7E2X4,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3912731,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3912124,C05305 Lyondellbasell - Application To Participate,C - Intervenors,Lyondellbasell
1365,C05879-1 Comments on Postponement Comment Process - A7F0Q1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3921050,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3921049,C05879 LyondellBasell Houston Refining LP - Comments on Postponement Comment Process,C - Intervenors,Lyondellbasell
1367,C08478-1 Lyondellbasell Comments on CNRL - A7I6Z6,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3966661,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3966812,C08478 Lyondellbasell - Lyondellbasell Response to CNRL's Notice of Motion,C - Intervenors,Lyondellbasell
1369,C04394-1 Marathon Petroleum - Letter of Comment to CER - A7C9W9,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3900048,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3899783,C04394 Marathon Petroleum Trading Canada LLC - Marathon Petroleum CER Letter of Comment - Enbridge Canadian Mainline Contracting Application,C - Intervenors,Marathon Petroleum Trading Canada LLC
1371,C05306-1 Application To Participate - A7E2X5,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3912634,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3912633,C05306 Marathon Petroleum Trading Canada LLC - Application To Participate,C - Intervenors,Marathon Petroleum Trading Canada LLC
1372,C05850-1 CER Comment Letter - A7F0F4,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3921143,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3921142,C05850 Marathon Petroleum Trading Canada LLC - Letter of Comment,C - Intervenors,Marathon Petroleum Trading Canada LLC
1374,"C06493-1 Letter to CER - May 27, 2020 - A7F8W2",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3932454,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3931360,C06493 Marathon Petroleum Trading Canada LLC - Letter to CER re- updated contact information,C - Intervenors,Marathon Petroleum Trading Canada LLC
1376,C08505-1 Response Letter to CER re CNRL Motion - A7I7G9,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3966460,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3966459,C08505 Marathon Petroleum Trading Canada LLC - Response to CER letter dated 09-17-20,C - Intervenors,Marathon Petroleum Trading Canada LLC
